Content,Date
Beautiful Palace in a beautiful environment.It is worth the visit.,2023-01-07
"Pe o ploaie torentiala, am vizitat acest locas unde șade sabia lui Stefan Cel Mare! In rest se vede clar opulența in care au trait turcii si sultanii lor, care numai razboaie si nenorociri au adus Europei si nu numai. Parca-l vad prin gradina palatului pe Vlad Țepes cand era tânar, plimbându-se trist.",2023-01-07
من اجمل الاماكن التي يجب زيارتها عند السفر الى اسطنبول للاطلاع على اثار السلاطين,2023-01-07
"Very huge place, it can take whole day ... try to start the visit early as possible 9am, also check before going some times it is closed.Also the queue for the Audio Kit is too long. Ensure to visit Haramlik as well as the different buildings .After finishing if you still have power you can go visit blue Mosque and Aya Sofia and baslic but I doubt you can make it. So I would recommend go and have good lunch near by restaurant or at the bosphoros",2023-01-07
"Продают билеты, а идёт ремонт и все затянуто плёнкой, и все закрыто. 300 лир билет. Хоть бы во дворик пустили",2023-01-07
"There is the Staff of Moses, but, I am not really sure for it. It is a beautiful place.",2023-01-07
Must visit in Istanbul.. I cannot say in words about beauty and feelings..,2023-01-07
"Одним словом:впечатляет. Не рекомендую покупать билеты у гидов и всех тех,кто предлагает вход без очереди. Мы купили билеты по 950 лир за человека. В билет входило: посещение дворца Топкапы,посещение Гарема и посещение мечети Святой Ирины. Аудиогид мы не брали. Во первых за ним была бешеная очередь,во вторых,кто брал,сказали что зря взяли. Мы гуляли ,не торопясь обошли всё. Была очередь в сокровищницу,в которой мы простояли 20 минут.И в этой очереди стояли все,включая и группы в сопровождении гидов. Это была единственная очередь,в которой мы стояли.",2023-01-07
Indubbiamente interessante. Completamente diversa dalle Reggie delle monarchie Europee,2023-01-07
❤❤❤❤❤❤❤,2023-01-07
Много история!,2023-01-07
Labai gražu ir įdomu . Verta aplankyti.,2023-01-07
"We visited on Friday. Before noon, It was manageable, but afternoon the crowns were just crazy and queues were everywhere. I do not recommend waiting for the audioguide as the audio is available on-line and they will just hand you a smartphone with the tracks - they will not even give you a headphones. The harem is the most interesting part of the place. Gardens are beautiful and the view from the terraces is also quite good. If you can visit in the morning, I would recommend it.",2023-01-07
It was a great tour and had so much fun learning about the history of the palace. The museums inside are packed with old artifacts and the gardens are relaxing and so well-kept.,2023-01-07
Muhteşem bir tarih hazinesi,2023-01-07
It's pretty,2023-01-07
Nice place for picnic,2023-01-07
👑,2023-01-07
"Bundan 7 yıl önce Topkapı sarayını ziyaret etmiştim ve o zamanlar hiç beğenmemiştim. Dekorasyon adına hiçbir şey yoktu. Ve bugün seyire çıkan bir çok eser harem dairesinde tutuluyordu. Harem çok pahalı olduğu için de görmemişim. Bugün haremi de gördüm kutsal emanetleri de. Harem kısmı tadilatta olduğu için pek görülecek bir yanı yoktu. Zamana ait kıyafetler takılar silahlar hepsi muhteşemdi. Dekor edilmiş saray hali dönemi canlandırmada oldukça başarılıydı. Sarayı gezerken düşündüğüm tek şey kışın ne kadar soğuk olabileceğiydi, sonuçta herşey taş. Daha sonra yapılan Dolmabahçe sarayı kadar şaşalı ve gösterişli değil ama yapı olarak çok daha hoşuma gitti. Müze kartınız varsa dışarıya sırada beklemeden giriş yapabilirsiniz. İçeride harem için ayrıca bilet alınmalı.",2023-01-07
L'antica residenza dei sultani ottomani è una delle attrazioni da vedere assolutamente a istanbul. La nostra visita è durata circa 4 ore perciò se decidete di andarci organizzatevi bene la giornata perché almeno mezza sarà destinata alla visita del palazzo. Avrebbe meritato anche 5 stelle ma ho tolto un voto perché a mio avviso il biglietto d'ingresso a più di 30 euro a persona è un po' troppo alto. In ogni caso nel biglietto è compresa l'audioguida in italiano e l'ingresso a tutte le attrazioni del complesso. Cmq secondo la mia esperienza è consigliato.,2023-01-07
"Ceddimden kalan şaheser, sergilenenden daha fazlası şu an kimbilir nerelerde",2023-01-07
Greatly renovated. Harem was also great. Former St Irene church was completely empty - really not worthy to spend your money on it.,2023-01-07
Beautiful setting.,2023-01-07
Con Sergio .nostra guida!,2023-01-08
"Un lugar maravilloso en Estambul, lleno de magia e historia y símbolo del imperio Otomano en Constantinopla.  En él se encuentran trajes, armas, joyas, utensilios y tesoros originales.  Impresionante y bien conservada estructura, que en su tiempo fue sede del poder político del Sultán.",2023-01-08
Ok,2023-01-08
"Es impresionante ver la majestuosidad de estas construcciones, son verdaderas obras de arte",2023-01-08
"Harika bir deneyimdi. Tek noksani harem kismi ekstra bir ucret isteniyor, gereksiz geldi. Tamamini gezmek istiyorsaniz genis bir zamanda gitmelisiniz cunku biz 2 saatte hala tamamini bitirememistik.",2023-01-08
"Allow several hours to walk through the palace and its grounds. There are many different portions to the palace, each with a different display related to the history of the building, the sultans, and the grounds. After the palace spend some time walking through the Gulhane Park next to the palace.",2023-01-08
Schitterend! Bijna een dag doorgebracht.. wat een collectie en schitterende gebouwen!! Aanrader.,2023-01-08
Go early in the morning or late in afternoon after the tourist buses and cruise ships are gone otherwise u won't see a thing as it's crazy busy...watch ur step too as the cobbled roads and paths are a bit precarious,2023-01-08
Really big and interesting. Historic artifacts are in abundance. The prophets Mohammed s.a.w various belongings can be found here along with the companions. Can only recommend. Wait time isn't too long. Not too packed if you go during off season,2023-01-08
Beautiful palace. Loads to see. Relics of the propher Mohammad are there. You will require at least a half day to visit. Plenty of toilets and cafes in site.,2023-01-08
"The gardens are very beautiful and the rooms are impressive,particularly those of the harem.",2023-01-08
Excelente paseo ...para deleitarse con la experiencia,2023-01-08
Sve preporuke.,2023-01-08
Unbelieveable...,2023-01-08
