Content,Date
Good value. New and improved pop top design. I love the pop tops on these. The design feels very improved from previous plastic pop top designs from this brand. I have a lot less dried up wipe packets from these wipes with the new and improved design. I think they are a good value for your money. The thickness is really good on these too. Added plus that the kids have not had any negative reactions from this brand. Overall I'd recommend them.,2023-01-07
 Good value Its a good value for the money.,2023-01-07
 Gift Bought as a gift for my expectant niece.,2023-01-07
 Don't like them. I didn't think what Huggies wipes I bought would matter. Apparently I was wrong. I definitely prefer the natural care Huggies wipes! These are hard to get out and you end up tearing them.,2023-01-07
" good but not the best these are decent wipes, not my favorite but it doesn't matter much to me I just look for deals and this happened to be on sale",2023-01-07
 Good soft and sturdy smells nice Good,2023-01-07
"Good wipes - great value & price. For the price, it's a no-brainer. Even the Amazon brand wipes are more expensive than these brand-name baby wipes. I purchase them for home use and they also for donations to food pantries who distribute baby items. You get the most for your money! Highly recommend. Wipes are soft, but break easily. Unscented. Don't pull apart.",2023-01-07
 Good product and value Good deal and quality.,2023-01-07
 Good deal & product met expectations Product met expectations Good deal,2023-01-07
 Soft Soft and smooth product not to cold and wet,2023-01-07
" Great One side of each wipe is slightly scratchy when used on my face. That's pretty standard for this particular type of wipe. If you plan on using on faces, I would get the shea butter Huggies or the special delivery Huggies, which I believe is unscented as well.",2023-01-07
Best wipes! I love these wipes. They're soft and durable. No scent which is great for sensitive skin. We use these for everything. These will not burn sensitive skin caused by diaper rash. Other brands that are “sensitive” have a funky smell which makes me wonder what's in them. And they burn the skin. These have absolutely zero smell!!!,2023-01-07
 Value product Bought these for my grandson. Daughter loves how gentle they are on baby's skin. Great value product,2023-01-07
 They work Don't stay moist long enough after opening,2023-01-07
" Best wipes you can buy In our house, we have tried many different brands of wipes, used to clean your butt after you go... NONE of them compare to Huggies unscented baby wipes. Amazing cleaning power and you won't have to reach for another because Huggies wipes are huge compared to competitors, like Pampers. Try them, you'll like them.",2023-01-07
 Nice Good for newborns,2023-01-07
" Huggies wipes for all uses Convenient packaging, good value overall win.",2023-01-07
"Good And Clean Great product for the price, so I will be ordering again once the time comes.",2023-01-07
 Does the job We use these like the duck tap of motherhood. It fixes everything. I keep a pack in the car and in the bathroom. We also use it for our English bulldog because that breed can get messy in that area. It is very gentle and moist enough to get the job done.,2023-01-07
" First package didn't arrive! Seller sent replacement Promptly We use these wipes since our son was born and still today- he's 5! He has very delicate skin and we never had an issue, they clean well, smell nutral and don't tear when heavy duty :) they make our life easier after we tried SO many over the years - we always return to our box of these wipes! I like the amount in a single pack, the cap closes well (while the new round design doesn't close as easy and perfect, and the plastic seems thinner - I wonder If those wipes are meant to go in a refill box",2023-01-07
Highly recommend these wipes I highly recommend these for any size/age of child.,2023-01-07
 Great The wipes came early and great price just wish huggies made the wipes softer,2023-01-07
 Best wipes I've used these since my daughter was born and no rashes ever,2023-01-07
 No rash It does not irritate my grandson's sensitive skin and cleans well. It gets the job done and comes in handy for other small wipe ups!!! thick and durable,2023-01-07
" Great other than they tear easily Honestly Walmart parents choice brand is better, because they don't rip apart. These are great for sensitive skin though no issues there.",2023-01-07
"Perfect for artisans and painters! I am an enamelist and glass enameling powder is used. I use it to keep my work station as sanitary as possible Also used for sanding/grinding edges of metal, wiping down as I go.Secondly am a painter and these are also wonderful for in between brush cleanups before the water basin.Also keep a PACK IN KITCHEN - Wonderful for kitchen small kitchen spills. Yup one in garage. Easier than running back in the house for a wet rag! Love 'em! Bathroom - for sure. So I'm loving MY HUGGIES!",2023-01-07
" Nice price but the wipe breaks easily. Overall it's good. Just when you take the first few wipes, it breaks easily.",2023-01-07
 Best deal I had found. Bought cause of the deal available at the time and to start stocking up for the new baby coming.,2023-01-07
" Come on now... it's Huggies Love getting these in bulk, cheaper and less trips to the store.",2023-01-07
 Nothing makes you happier than a FRESH BOTTOM❣️ .•°•.•°•.•°💥NO MATTER HOW OLD YOU ARE!!,2023-01-07
"Great deal. Won't find a better wipe. I enjoy all of the Huggie wipes. Depending on who I'm using the wipe on. If it's on a child under 2 years of age, I fr rather use the scent less wipes . If child is older I like the baby scent or the coconut butter scent.Trust me You will enjoy the c",2023-01-07
 As it arrived Great for personal use,2023-01-07
" Very durable and strong! I like the durability of these wipes for my toddler cuz he is always getting messy but the one thing I wud change about 8t if I cud wud have to be the roughness of them, I really wish they were alot softer.",2023-01-07
 Specials Very practical,2023-01-07
 pricenice box nice box,2023-01-07
" Good They work well, not my favorite, but close",2023-01-07
"Quality no scented baby wipe This quipes are the best. No scent, easy to pull them up, nice packing. Perhaps the company can do them softer. It has great thickness so that you don't get poop on your hand. The price reflects that, but overall is not too pricey. No allergy or diaper rash with the use. Will purchase them until my baby is done with the diapers.",2023-01-07
" Good wipes, rip easily (low quality) The wipes rip when you pull them out of the dispenser. It's not the worst thing but it's definitely annoying. Apart from that they're great for an entice skin and they don't have a bad smell at all - a scented really does mean unscented.",2023-01-07
" Good, tears kinda easily Often tears easily when pulling out of package",2023-01-07
 Good Pretty good wipe,2023-01-07
 Best wipes These are the best baby wipes I've sued. My son was breaking out from other wipes so I tried this. The only con is it rips like tissue paper.,2023-01-07
Great Wipes! These wipes are unscented and have no smell. They clean very well and have been great for baby skin.,2023-01-07
" Not just for babies anymore I have read that baby wipes are the salvation for the elderly, I love that these come in a product that does not cause my sensitive skin to rebel. And I am preachin' the baby wipes gospel to all my old time friends who complain that toilet paper just doesn't do the job anymore. Added bonus is that they are usable for a moist wipe for other things too. Just do not flush, you will need to keep a waste container near the commode to save on plumber bills. Added bonus, your finger wont poke through when you wipe.",2023-01-07
 baby wipes these are better than other wipes we've used. great price,2023-01-07
" missing pieces package came with with 2 missing packs, the top of the box was open",2023-01-07
 LOVE Well worth money. Adults use these in my house. Will buy again.,2023-01-07
 good good,2023-01-07
"Practical These are great for the price, but I don't think they are as good as the sensitive Huggies wipes. They can be a bit harsh for my daughter's sensitive bum. So I don't plan on buying these anymore for her. However these would be great for adults!",2023-01-07
 Great value! We use a lot of baby wipes in this house. The large package is great!,2023-01-07
" Scent free, easy to clean love this",2023-01-07
 Very fresh smell These were great and smelled clean and Fresh,2023-01-08
" I would have given 5 stars but my order was late so I deducted a star The product is exactly as advertised and is a quality product, I really enjoy how well this product works, I just wish my particular order would have arrived on time",2023-01-08
 Great! Love when these go on sale! Great wipes!!,2023-01-08
 Very fast Very good,2023-01-08
 Nice price Very suitable for daily use at home,2023-01-08
" Favorite wipes! Perfect size, durable, and they come out individually with ease!!!",2023-01-08
Nice and easy Easy to use and manage on the go. Better and more simple than the refillable tubs at home. Don't have to worry about wipes drying out. The wipes are soft and no scent detected so it's nice not to worry about my little one not breaking out in a rash.,2023-01-08
 Quality great fast shipping Loves these wipes,2023-01-08
" Love it! This is my favorite wipes.. I use it for a lot of things- great to remove make up without breaking out. Delivery was on time, definitely purchasing again from this seller.",2023-01-08
" Huggies is my brand Huggies has always been my families go-to brand and now starting my own family, they are mine. Loyal to this brand of Huggies because they are on the cheaper side of disposable baby products. I love that there is no smell to them as I have a sensitive nose. They do the job. And they get my Fetch point rewards.",2023-01-08
Disappointed that the next wipe doesn't pop up Quality is great but I am disappointed that the next wipe doesn't pop up especially when you have a messy diaper clean up and need multiple wipes.,2023-01-08
 Great value Love this product and when I found this bundle for the price I couldn't pass it up.,2023-01-08
 Review The smell is kinda blah,2023-01-08
 Super soft These are super soft wipes that don't irritate my skin. They don't really have a scent so that's great to me. The only thing is they are easily turned.,2023-01-08
 Works great I use for many things around the home,2023-01-08
" Best wipes ever I have the monthly subscription of this & these are the best wipes! You cannot go wrong with them, they're soft, durable & unscented. Definitely the best bang for your buck, you cannot go wrong!",2023-01-08
 Fantastic Great strength combined with gentle softness. No scent. Love it.,2023-01-08
 Just as described Nothing wrong with them. Great deal I got on them too.,2023-01-08
"Not as soft Not as soft as the other Huggies wipes in green packaging, but does the job",2023-01-08
" The Best I love everything about these baby wipes. I have been using them on my great grandchildren now for three years and they are wonderful. They clean them without leaving any after smell and they have never gotten diaper rash. Plus, I can use these without any scent to wipe their faces and hands. I highly recommend these to anyone. My granddaughter has sensitive skin also...and She has never broken out while we have used these. After I showed her parents what I was using and gave them a box, they won't use anything else.",2023-01-08
 FAVORITE wipes 😁 These work amazing. Pulls out one wipe at a time and not several. I love them. Will never use another kind.,2023-01-08
 Great If ur child has sensitive skin I highly recommend these baby wipes,2023-01-08
 I like 100% my favorite for my little boy. I love this product 100% my little boy soo happy with this wipes.,2023-01-08
 Love these wipes Love these wipes,2023-01-08
Great value for your money This is really great value for your money! Def worth it!,2023-01-08
 Best wipes ever! Originally I was a fan of Pampers because everyone told me they were the best for diapers and wipes. Until...someone bought me HUGGIES. I don't have to use as many wipes because these hold moisture even better and I feel like my son's bottom is cleaner!,2023-01-08
 Very thick wipes These wipes are very thick (compared to Pampers) and someone may like thicker wipes....just not my preference.,2023-01-08
 My go to wipes We love these wipes. My daughters have sensitive skin and these don't irritate the skin. No funny smell and easy to take the wipes out of the package. These are our go to wipes to buy!,2023-01-08
 Love Huggies!! It is wonderful for sensitive skin 😍,2023-01-08
" little rough These wipes are not as soft as other wipes I've used, even the Amazon brand wipes seem quite a bit softer. They have good moisture, but due to the roughness it feels like I have to wipe harder on my baby's sensitive little booty which I don't like!",2023-01-08
 Resistant and soft Good product,2023-01-08
" Not as pictured The wipes themselves are good—standard Huggies wipes, however, the packaging is different. I bought a case based on the picture of the package flip top going to the side. I have found the side flip top easier to use one-handed. When opening to the side, the package stays stable and the lid stays open. The case I received—all 11 of the packages flip top goes to the back (as pictured in my review photo. I am not happy about that!!! Either update the product photo, or ship the right product.",2023-01-08
 The softness For my 1 yr old baby,2023-01-08
Wish I would've known how rough they feel To me they seem rough but they do the job but when babes butt is rashed I gotta use a softer wipe.,2023-01-08
" Great deal I got a great deal on these baby Wipes. Any type of savings these days is amazing, especially on necessities for a newborn. I also received my order 4 days before the edd. Thank you!! 😍",2023-01-08
