Content,Date
"Difficult to find (but worth it!!), GIOLLITI has been THE PLACE for gelato since its’ origins in 1880.
Look for a line-of-customers waiting to get in (&amp; the line of smiling faces of customers walking out with their gelato).
Giolitti’s is a Rome classic!!",2023-01-03
"The worst customer service we received in Rome! 
You have about 4 seconds to decide which flavours you want before they start tutting and sighing. Not a single hello, please or thank you. 
We took our ice creams to the tables and chairs outside before...More",2023-01-05
"Went after dinner on a Sunday night around 8pm. Shockingly enough, we encountered NO LINE! From the entry door, we followed the indicator path marked by white dots on the floor straight to the register clerk. Know EXACTLY what you want as you will pay...More",2023-01-06
"Our tour guide,  said this was the first store to sell ice mixed with fruit (first gelato!) in the world! We've been to Italy many times, up and down the entire peninsula, big towns, small towns, our families' towns and eaten gelato everywhere. This is...More",2023-01-07
"Fantastic place serving great food and drink for breakfast. The staff were always friendly and were more than happy to help me out in English when my attempts at ordering in Italian faltered. The coffee to go was always hot and tasty, and the croissants...More",2023-01-03
"“Giolitti” completely lived up to the hype and expectation!  Their gelato was so delicious — chocolates were rich, and fruity flavors were so refreshing and like a distillation of the original fruit.  We just wish we had more time in Rome to try more of...More",2023-01-05
"We had coffee and pastries here in the morning and went back for ice cream in the afternoon. The coffee was second best to Sant'Eustachio, but the pastries were very good. The service was friendly and helpful, and english was spoken without a glitch. The...More",2023-01-06
"Crowded, ambiguous ordering (pay the cashier first for a ""size"" and then take your ticket to the counter where they scoop the gelato) , and then an absolute rugby scrum at the counters to choose flavours, place and get your order. 

You then shoulder past...More",2023-01-03
"In General the Ice is fantastic, large offering and good portions.
Although not cheap (what is cheap in Rom) the taste was fantastic.

Only the lady at the Cassier was a total mismatch to the overal impression.
Instead of paying attention to the guest, her...More",2023-01-03
"We came for breakfast. It was not busy at all, but the man served the Italian people who were waiting behind us before us. We think because we were tourists? Really uncomfortable experience because of the bad service. It made the breakfast way less unjoyable...More",2023-01-06
"My favourite gelatteria in Rome. 
I literally had one gelato per day(sometimes two to be precise..🙄) during my trip. 

Their pistachio is a must-try! So creamy and nutty! Perfecto!🤤

You might have to wait for long as there is always a long queue there, but...More",2023-01-07
"Proper old school atmosphere, and the ice-cream is divine. Had pomegranate sorbet that started out sweet but the more I tasted the more tart and complex the flavour became; as well as their Roman Holiday flavour, which was a mix of cream, caramelised fruit and...More",2023-01-03
"Returned to bring friends to this iconic gelateria which has a historic interior, a wide variety of flavors, and also sells various sweets.  The gelato is excellent and the whipped cream is just another way they make it even better.  After being away for almost...More",2023-01-05
"Getting a cone at Giolitti's is a pilgrimage for me each and every visit to Rome. The flavors and freshness are unparalleled. Other gelaterias just are not the same.
Usually, I stick to classic flavors like caffe, fragola, and crema. Some afternoons this trip I...More",2023-01-05
very delicious icecream with many different flavours . You should definetly try Limoncello and Peach. I give four over five just because of the rudeness of the staff.  People who serve the icecream seemed like they were not happy to be there. They were treating...More,2023-01-07
"On all tourist books. So it’s very busy! Unfortunately you cannot sit and eat without some fancy reservation. However you can get your icecream and sweets to go.
I was very impressed with the kindness of the men working the icecream counter and equally impressed...More",2023-01-07
We came here because TripAdvisor called it one of the 5 best ice creams in Rome. It was amazing. Atmosphere was lovely and ice cream was super tasty with good-sized portions. Other food options weren't worth considering... can't hold it against them as it really...More,2023-01-08
"Stopped in two evenings for hits of a creamy and flavorful gelato experience.  No cones or cups at the tables, so it's takeaway all the way.  Remember to pay for your small-medium-or large treat at the front register prior to ordering.  Then, present your receipt...More",2023-01-07
"Didn't want to have dessert in the restaurant we were eating in, said wouldn't it be just great to have ice-cream and a glass of wine elsewhere. Availed of the table service in Giolloti's, fantastic ice-cream and fantastic service. Walter was so kind and attentive....More",2023-01-05
"The gelato was so delicious that we come back everyday to try different flavours. Special thanks to Mariano (hope I get the right spelling) for choosing a surprisingly good combination of flavours! 😄

雪糕超好吃，尤其是各種巧克力口味! 有位帥哥人超好，不但推介了好吃的口味組合，更會問清楚是否喜歡某種口味，以免叫錯不適合的組合，超nice!",2023-01-07
"Giolitti was recommended to us by a native Roman, as one of the best gelato places in town.  They do a very authentic home-made gelato, and we absolutely loved it.  We enjoyed hazelnut, walnut, and salted caramels on waffle cones.  The beautiful interior  harks back...More",2023-01-04
"Everything great until we sat down inside. Plenty of empty tables, me, my wife and my 18 month (sleeping) daughter sit down to enjoy our gelato until the extremely rude waiter passes by with someone else’s order and screams something that I simply couldn’t understand....More",2023-01-06
"Overhyped gelateria. The 19th century decor is underwhelming. Customers line up for 20 minutes, or half an hour or more, without the opportunity of seeing the ice cream counter. At the cashier booth they discover that they cannot order without revoking the right to sit...More",2023-01-03
"Giolitti is the place to go for REALLY delicious and genuine Roman gelato. Diverse flavors, all made to a very high and consistent standard.

I’m frankly puzzled that a few reviews criticize the quality of this establishment’s gelato. We’ve been there a number of times...More",2023-01-05
"Gelato is average like everywhere, nothing wow. Service is terrible. When we sat with gelato and drinks that we have paid at the counter,  no one told us that tables were for ordering from waiters only so we were simply kicked out. Although it wasn’t...even busy.More even busy.",2023-01-02
"A frantic lineup, a smash up of people inside and the panicked choice making of gelato flavours, culminated in a cone of total deliciousness. Nothing artificial tasting, just a flavour explosion - and generous portions. Don’t settle for any gelato in town, definitely try Giolotti",2023-01-03
I visited with friends while vacationing with my Italian girlfriend who lives in Rome. I soon discovered why tourists make up most of their sales. The gelato is brightly colored therefore made with artificial flavoring. Beyond that the staff is ridiculously rude and made racist...More,2023-01-03
"We went here in August 2020, in the aftermath (or resurgence, depending on your perspective) of COVID-19. The staff were incredibly rude and dismissive. I understand this is a famous gelateria which likely has no trouble attracting business. However, that does not give them them...More",2023-01-07
"Visiting this gelato shop almost became a nightly ritual!
Gelato so creamy and flavorful that we could not resist returning to try another flavor!
Pistachio, Hazelnut, Cherry, Orange, Chocolate were some of our favorites. There are too many to choose from and all were excellent....More",2023-01-07
"A famous historical cafe since the 1920's nested between the parliament and the Pantheon in the heart of Rome's Centro storico , Giolitti keeps on attracting crowds nowadays for its world-renowned gelato, but also displays excellent pastries, an array of sandwiches and a beautiful art...More",2023-01-06
"To whomever was serving gelato today, thank you so much for your kind service! I noticed myself trying to rush to get our group (6) order in, and you were so kind and patient with giving each person attention with their order, thank you! In...addition, the flavors were so good and pure!More addition, the flavors were so good and pure!",2023-01-01
"I confess that I did not look for information on Tripadvisor, I just walked around the street and observed a huge crowd entering and leaving the establishment, with ice cream in hand. They were tourists and locals. I thought it was a good place, I...was wrong, it was exceptionally excellent. From the typically Italian service, to the environment with period decoration and, mainly, to the immensely tasty ice cream! If life allows me , I will return other times . I strongly recommendMore was wrong, it was exceptionally excellent. From the typically Italian service, to the environment with period decoration and, mainly, to the immensely tasty ice cream! If life allows me , I will return other times . I strongly recommend",2023-01-02
"On my daughters recommendation (from social media) we visited for ice cream. Not only was the Ice Cream fantastic but when we were in the area again later in the day we stopped off for a very refreshing drink (coffee, beer and water) which were...all great and reasonably priced.
We were served by the eccentric but wonderful Walter, an absolute credit to both the business and his profession.
I know that Rome has numerous 5 star ice cream 'shops' but I would recommend this being at the top of your list!More all great and reasonably priced.
We were served by the eccentric but wonderful Walter, an absolute credit to both the business and his profession.
I know that Rome has numerous 5 star ice cream 'shops' but I would recommend this being at the top of your list!",2023-01-02
They had me set at a table that was not cleared. They then proceeded to clear other table even after I asked for our table to be cleared. They then serviced other clients. I waited 20 mins asked for help. They had me wait. Another...20 min passed and then told me to they would be right with me. Waited another 20 mins. Watched as they helped others around me and my family. I decided to leave. I am disgusted by the lack of customer service as I would think that a place with a great reputation has been found lacking.More 20 min passed and then told me to they would be right with me. Waited another 20 mins. Watched as they helped others around me and my family. I decided to leave. I am disgusted by the lack of customer service as I would think that a place with a great reputation has been found lacking.,2023-01-01
"So, I do agree that the customer service isn’t the best, you will probably encounter cashiers and employees who are extremely bored in their jobs. But if you don’t care about those minutes standing in line and unfriendly staff, and want a really good taste-experience,...this is the place to go. When I received my gelato, I was stunned that they put cream on top (so delicious by the way). The price for a small Ice cream is 3,50€, frankly not cheap, but you get a big portion and you can choose from two different tastes. When I first stroke my tongue over this masterpiece with whipped cream on top, I understood that I did not buy an ice cream for 3,50€, but 3.5 square inches of God’s heaven.More this is the place to go. When I received my gelato, I was stunned that they put cream on top (so delicious by the way). The price for a small Ice cream is 3,50€, frankly not cheap, but you get a big portion and you can choose from two different tastes. When I first stroke my tongue over this masterpiece with whipped cream on top, I understood that I did not buy an ice cream for 3,50€, but 3.5 square inches of God’s heaven.",2023-01-01
