Content,Date
"Service im Vergleich zu anderen Airlines gut zu erreichen, die E-Mails jedoch teils etwas missverständlich formuliert.Meine Reservierung ist leider wegen doppelter Reservierung gecancelt worden, und musste daher umgebucht werden. In dem Fall war der Aufpreis für die alternative Route klein, es wäre aber gut gewesen diese Regelung zumindest bei der Reservierung vermerkt zu bekommen.Ansonsten super netter Service und Flug. Gerne wieder :).",2023-01-07
"I have used United for a long time an have had good experiences with them except for time before last an the clerk at the check in was rude. But the last trip I made  I flew out of New Orleans an the worker at the ticket counter was very nice. She took my phone an used the Kiosk an checked me in, an was very helpful. Her name was Andree Roberts An I want to shout  out what a very good employee United has . Wish everyone was this nice !!!",2023-01-08
1.Frankfurt Flughafen Check In unorganisiert jeder Flug wird zur selben Zeit eingecheckt.2.Durch das Chaos wurde mein Koffer bestimmt falsch eingecheckt unter anderem Namen deshalb kam es in Waschington nicht an. 3.Kein Sitzplatz vergeben weshalb sich vor dem Boarding wieder wieder anstellen um ein Sitzplatznr. zu bekommen. Wirkte auf mich sehr chaotisch.Ich bin mal gespannt ob ich mein Koffer bekomme. Ansonsten werden die Kosten bei United eingereicht.,2023-01-07
Es war das schlimmste Erlebnis was ich mit einer Airline je hatte. Während ich das hier schreibe warte ich schon eine Stunde am baggage claim und habe deshalb meinen zweiten Zug verpasst. Den ersten habe ich bereits verpasst da der erste Flug um saubere sechs Stunden verschoben wurde. Zwar gab es dann einen Ersatzflug bei dem ich mehrmals nachgefragt habe ob mein Koffer ankommt. Sieht man ja dass das nicht so wirklich funktioniert hat. Einfach nur Sauer!,2023-01-04
"Received an offer for a card card for United Airlines.  One of the perks was that you get to have a free bag as well as your companion when you fly.  They also gave 50,000 points.  Well if you use the points to book your flight then you pay for the bags.  I am sure there is some small print somewhere but stared our trip off with $140 of unexpected fees.   $35 per bag each way!!  Very disappointed.I will cancel my credit card and go back to flying southwest.",2023-01-08
"Eine Enttäuschung.  Hinflug - Verspätung, zunächst ohne  Erklärung in den Flieger verfrachtet und da eingepfercht fast 2 Stunden gewartet. Das gleiche auf dem Rückflug- kaum Aufklärung, ständiges Vertrösten auf „ gleich geht es los“, immer neue Probleme. Sollten um 17:45 in der Luft sein- es ist gerade 20:10 und wir sitzen im Flieger ohne Vorankommen. Angeblich geht es in 30 Minuten los. Ich fliege das erste Mal mit dieser Gesellschaft und auch das letzte Mal.",2023-01-05
Absolutely horrible airline. They don't enforce the rule to put personal bags under the seat and carryons on the oberhead compartiment wich results in not having enough space for the people who were charged extra to keep their carry-on. Entitled moronpassengers don't give a crap and shove their small bags in the overhead and need to be educated by the staff. I suggested it to a stewardess and she had the rudest reaction. Terrible airline. Even low cost ryanair is better,2023-01-03
Absolute worst airlines and customer support. My bag came out of the carousel completely ruined and destroyed. They offered me a $150 credit or a replacement bag that they provide. Seriously? My brand new away luggage looks like it went through a garbage disposal and all they can offer is $150 credit or some crappy luggage. Customer service is rude and I can’t believe they treat and speak to customers this way. Not to mention my suitcase was opened and things were missing,2023-01-08
"On friday march 31 I called for help with my  changes made to my schedule flight , I was very lucky when a lady (I think her name is Lynell) answered , she went above and beyond to assist me at one point we got disconnected and to my surprise she called me back ( it has never happened to me before) Kudos to her .  She should be recognized for the outstanding service.  My confirmation number is LLN9N9 , please make sure to recognize the lady that provided that excellent service.",2023-01-07
"My customer service experience was horrible. I asked a simple question about baggage allowance. After 45 minutes chatting with the first agent, I asked to be escalated because they had no idea what the policy of their own company was. After another 20 minutes and and a so-called ‘supervisor’, I still did not receive an answer and was told I would get an email with the answer. Still no email and no answer to my question. Very disappointed and wish I would have booked with another airline.",2023-01-06
"Rude, passive aggressive attitudes from the flight attendants. Infantilized by male flight attendant. No adult traveling with children cares to be spoken to as if they are ignorant, incompetent especially not by persons who are supposed to be providing a service. We don’t work for you WE are the customer. Horrible customer service. My minor child was targeted, searched and interrogated at one of the gates prior to boarding. Your airline and poorly rated and there are no shortage of reasons why.",2023-01-06
6 derniers vols sur United depuis avril 2022: entre 1h30 et 4h de retard. Excuses très douteuses. Service à bord très moyen. Cerise sur le gâteau : arrivé à NYC Newark en transit avec boarding pass sur iPhone et sur papier… mais refusé. J’ai dû télécharger leur application sans wifi dispo donc à des tarifs de data stratosphériques. Malheureusement pas toujours évident de trouver une autre compagnie en fonction des horaires souhaités mais di j’avais le choix: j’éviterais absolument United !Mauvais !!,2023-01-05
"Worst customer service I have ever encountered! First plane, pilot didn’t show up, so I had to take a detour. Second plane had no AC and had to be jump started! Emergency landing in Dallas, where the guy that met us at the gate was extremely rude, even the flight attendant said she never met anyone so rude at the gate before. Got a hotel at 3:30am. Flight was supposed to leave at 1pm, (same rude person at the counter 😩) delayed till1:30, delayed again at 6pm! I got a flight with a different airline.",2023-01-05
"Terrible. Don't bet your vacation on United. the planes break constantly, the staff 'times out"" meaning they stop plane and tell everyone to get off because they can't work anymore, bags lost, and first class food is terrible and poor quality.  Literally nothing is good about this airline. We lost 2 days of vacation, due to flight issues, bags lost, and over night stays due to United Airlines. Never again will fly with them. Staff even told us this is typical and it seems they are dealing with issues constantly.",2023-01-07
"Our 4 bags arrived a day late to Ohare, 2 days later we received at our home 2 bags, the other 2 are located in terminal 1 of Ohare according to our Apple bag tag.  Everyday I called and everyday we got the same answer, ""they will be on the next truck loading at 11 am.  Yesterday I was told to go to Ohare to baggage and pick up.  We went today, and my bag tracker says the bags were 400 feet away, we took pics but alas were told to just file a claim.  Rude people reading scripts, just telling us what we want to hear",2023-01-07
"United has simply become a garbage airline.  Their travel credit system wont allow me to use the credit viewable under my account.  3 hours on the website, 2 hours on the phone and nothing but empty promises by Micah, Jacquelyn, and the supervisor Diamond all promise resolution with an email to follow that never comes.  Will make a complaint to the FTC as I dont feel the need to spend more hours speaking with ""customer service"" only to be lied to and laughed at.  Shame on this airline and anyone that continues to fly them.",2023-01-04
"The United gate agent at the Washington Dulles Airport was arrested and fired for stealing my jewelry that was turned into her by a fellow passenger. United did not respond to my calls or emails for over a year. This is how they treat their million mile fliers. They burry the issue and hope it would go away. They ignore loyal customers. To make matters worse I was pregnant at the time. There's so much wrong here. It's a shame it was an airlines I once loved and supported. There are so many other airlines, choose another one.",2023-01-06
"when I booked my flight a 2 month in advance the ticket was 3000.00 I check it a few days ago and now it is half the price I checked it because  I got an email say they gate we will arrive to has construction and will be late meaning I will miss my connecting flight. I ask If I can get a refund or credit and the agent stated its against our policy. Alaska airlines always refunds you if the fair drops in price. This is only the 2nd time I've wrote a review!! what ever happened to customer care? I would like to write more, but I can't",2023-01-05
"Ich hatte im Sommer 2022 einen Flug über United von Deutschland in die USA gebucht. Bei Umbuchung stand mir laut Preiskategorie nur ein Gutschein zu.Meine Frau und ich hatten uns dann kurz vor Abflug mit Corona angesteckt. Nachdem ich bei United unseren PCR-Test eingereicht hatte, wurde mir unkompliziert der gesamte Flugpreis aufs Konto zurücküberwiesen. Damit blieb mir ein Gutschein erspart und ich konnte ein Jahr später mit einer anderen Airline in die USA fliegen, da es zu meinem Urlaubszeitraum leider keine passenden United Angebote gab.",2023-01-01
"I have learned two good lessons. Never fly United/Swiss internationally and never connect through Zürich Switzerland. First of all, they put my wife and I in two complete different areas on a 12 hour fight, then when you try to get it changed they keep saying they can’t let you upgrade grade or change your seats so you have to call Swiss. Then Swiss says they can’t do it to call United. Finally they say we have to change it at the airport. We get to the airport then there are no other seats available! Get your act together United!!! Never Again!!!",2023-01-02
"Value money above all else.Having sat in the economy and economy plus the seat room is awful in economy and worse yet, my assigned seat — for a flight where I specifically booked seat choice — the overhead was completely full. And not even with other peoples carry ons, literally with safety equipment. Why would you seat me where there is no room for my bags when I am paying for carry-on service as part of my ticket?Awfully disappointing and our flight has been delayed because of mechanical issues as well. Not exactly reassuring. Very disappointed.",2023-01-07
"United Airlines canceled my flight because a first-class passenger insulted a stewardess. The 80+ year old woman used a profanity, and the flight attendant then asked her to de-board. She refused and United instead took everyone off the plane instead. They eventually canceled the flight 5 hours later. In the meantime, they only provided drinks and sandwiches to around half the people because they apparently could not drum up enough water, drinks, and food for everyone in one of the world's largest airports. Shame on you United. You honestly need a new leadership team.",2023-01-07
"United lures in clients with attractive ticket prices which turn out not to be available once you want to pay. This however isn't shown on their webpage. the webpage asks you to call United. When you do this they tell you the flights are no longer available or at a much higher price. In my judgement this is misleading. United seems to be cheaper than other airlines but turns out to be more expensive. As said this is misleading and I even wonder if United isn't obliged to respect the pricing as the comment of ""system failure"" is only made after paying has been declined.",2023-01-05
Normally I don't write reviews but with United airlines I make an exception.-The stuff at the airport is kind and helpfulSo is not their faultThe airplaneThe seatsThe space between your seat and the one if front of you is as narrow as low cost company as Ryanair but is not acceptable for long intercontinental flightsFoodI took more then 1000 flights in my life but a terrible food as in my new york Milan I really never had such service with any company before this experience. Breakfast was only a package super terrible plastic sandwichThis service is absolutely disgraceful,2023-01-03
"Unser Flug am 4.4.2023 von Frankfurt nach SF wurde wegen technischer Defekte der Maschine abgesagt. Zuvor mussten wir 4 Stunden im Check in stehen bevor der Flug endgültig storniert wurde. Die Nacht im Hotel in F wurde uns bezahlt. Der Flug fand mit 28 stündiger Verspätung statt. Mein Mietauto und das gebuchte Hotel in SF musste ich zahlen, toll. Eine Entschädigung hat United abgelehnt, Gründe wurden nicht genannt. Ich habe die Sache inzwischen an meinem RA übergeben. Schade, die Jahre davor war ich mit United eigentlich zufrieden. Nun fliege ich mit anderen Gesellschaften",2023-01-02
So tired of travel. The cost and service are both so over rated. Packed carry on so we can avoid waiting for luggage. Of course there isn’t enough room for ours on the plane and the force all 4 to gate check them. As we board there is definitely space for a few more suit cases. Flight attendants also could ask all people with back packs and jackets to stop being selfish jerks and put it under the seat in-front of them.The human race is in a whole new way. I will update when we get our luggage as it is full of gifts. If any are broken I will be contacting for reimbursement!,2023-01-07
"Flug von Washington DC nach Frankfurt. Der Flug war leider eine Katastrophe. Service unhöflich, knallt Essen einfach hin, rennt durch die Gänge beim Getränke verteilen. Essen ein echter Witz, Sitze wirklich absolute Frechheit. Klar ist es in der Economy eng, aber den Nachbarn 8h auf seiner Seite zu haben weil ein normal großer man nichtmehr in die Sitze passt ist echt der Oberhammer. Auch insgesamt irre Lautstärke an Bord - ist entweder die Austattung oder auch die Service-Kräfte die permanent Radau machen. Bitte werft UA aus der Star Alliance raus. Es ist eine Katastrophe.",2023-01-07
"They canceled my flight on June 18, 2023, due to their mechanical problem, and they asked us to pay for the hotel and meals ourselves first without any arrangements for that night. They said passengers can submit it to their website and be reimbursed later. They are a liar and never respond to your request. When you contact them, they will ask you to submit to many different departments and say your money cannot be refunded. Hate this airline so much, just feel like they are a thief and have stolen money and are lying to me!!! It is the worst experience I had with an airline!!!",2023-01-02
"United Airlines does not uphold their end of the ticket purchase agreement. We purchased First Class seats, but were assigned coach seats and told there were no First class seats available.We scheduled our trip for June 27 so we could see a show on June 29. Our flight was delayed 2+ days and we did not arrive at our destination until June 30.United refuses to refund our flights, declines to reimburse us for the difference in ticket price from First Class to coach and will not compensate us for the non-refundable tickets to our missed show.DO NOT TRUST UNITED WITH YOUR TRAVEL PLANS",2023-01-05
"Is this is a discount airline now?   Frontier Airlines charges for every bag but a small purse and now United Airlines does too, except at the major carrier price?    We were surprised !  And, we had  to check the bags too!!  We were literally 5 min late to the desk to check in our carryons and we were not allowed on our flight.  There were others in the same predicament.  We were bumped to a much later flight which resulted in losing our car rental (still having to pay for it) and we missed all the things we had planned to do that day.   United Airlines you SUCK and you have lost our business",2023-01-01
Wir haben im Juni 2023 insgesamt 4 Flüge (mit Zwischenstopps) mit dieser Airline gebucht. 3 Davon waren pünktlich und 1 Flug etwas verspätet. Wir erhielten sogar trotz Basic Economy auf 3 Flügen Sitzplätze nebeneinander.Die Gepäckrichtlinien in der Basic Economy für Transatlantikflüge mit Zwischenstopp sind leider nicht ganz klar - auf verschiedenen Seiten von United finden sich unterschiedliche Angaben. Sehr zu loben ist hier der Deutsche Kundenservice (+49 69 50 98 5051) - wir haben schnell die fehlenden oder unklaren Informationen zur Gepäckrichtlinie bekommen.Wir würden wieder mit dieser Airline fliegen.,2023-01-05
"Krankheitsbedingt musste ich leider unsere Flüge in die USA stornieren. Ich habe gar nicht erwartet, dass ich eine Erstattung erhalte. Mir wurde mitgeteilt, dass ich einen Gutschein für den gesamten Flugpreis bekomme, mit dem ich bis zum 5.3. einen neuen Flug buchen kann. Der Reisezeitraum sollte angeblich auch nach dem 5.3. liegen können. Diese Aussage des Mitarbeiters war falsch. Ich habe mich schriftlich beschwert. Bereits 3 Tage (!) später sind mir die Flugkosten auf mein Konto überwiesen worden.Das nenne ich kulant! Toll!Natürlich werde ich meine nächste Flugreise in die USA mit United Airlines machen. Danke!",2023-01-04
"United Airlines sind immer fair und korrekt bei Beschwerden, die sachlich vorgetragen und inhaltlich richtig sind. Ich fliege circa 5 x/Jahr in die USA und bin sehr oft mit UA geflogen. Beim letzten Flug im November (FRA-SFO. am 10.11.2022 und 26.11.2022 SFO-FRA) wurden meiner Mutter und mir Economy-Sitze zugeteilt statt der gebuchten economy plus-Sitze. Das zuviel bezahlte Geld wurde sehr schnell zurücküberwiesen, was für die Professionalität der Airline spricht. Denkt man an das Theater mit der Lufthansa, so verhält sich das zum Glück bei den Amerikanern a Thousand times better! Danke UA und bis bald in den USA!",2023-01-07
"Die Flüge an sich waren gut jedoch wurde mein Gepäck beim Hinflug nicht mitgeliefert und ich hatte 5 Tage keinen Koffer und musste mir neue Sachen anschaffen. Ich wollte Schadensersatz einreichen wurde bei der Seite nie weiter geleitet, oder die Seite hat gesponnen. Habe alle Möglichkeiten probiert, viele Stunden investiert und es hat mir etliche nerven geraubt. Auch über Anrufe wurde immer auf die Website verwiesen, die nicht funktioniert hat bis die Frist abgelaufen war. Jetzt bekomme ich gar nichts und finde es eine Riesen Sauerei weil ich mich eigentlich in der angegeben Frist befand. Nie wieder United Airlines!",2023-01-03
"Booked 2 x tickets from EDI to EWR, turns out this was not enough for United Airlines so they decided to take an additional payment of £505.31 without consent.This resulted in other payments bouncing as a direct result of their error. This is not my first issue with United Airlines, however back in September of last year I decided not to complain.Upon contacting them to discuss the matter, I was basically called a LIAR although I can evidence the payment taken in error and the impact this has had.I would recommend paying a little extra to fly with another airline, this will be the last time I travel with them period.",2023-01-04
"Na de slechte recensies hebben we sterk getwijfeld of we met United Airlines wilden vliegen. Dit uiteindelijk toch gedaan en wat was het goed! We hadden een vlucht van Amsterdam naar Houston (10 uur) en een vlucht van Houston naar Sydney (17 uur). De vluchten waren optijd, vriendelijk personeel, lekker en veel eten in het vliegtuig en goed entertainment aan boord (veel films, HBO Max, etc.). Kortom, heel tevreden over deze airline! Ik laat normaal nooit reviews achter, maar doordat deze slechte reviews ons aan het twijfelen hadden gebracht, wilde ik toch even een tegengeluid geven. In onze ogen zeker 5 sterren waard.",2023-01-07
"über Skyscanner, Momondo, Kajak einen Flug gefunden für 531,- BasicEco von FRA nach SFO und zurück von LAX nach FRA. Direktbuchung bei United. Alles eingegeben, Sitze reserviert, Kartenzahlung eingegeben. In dem Moment, als ich auf ""kaufen"" klickte, Abbruch der Verbindung. In Frankfurt bei denen angerufen, absolut unfreundliche Frau am Telefon, die mir eröffnete, dass es diesen Preis gar nicht gibt (trotz den o.a. 3 Portalen). Dafür bot sie mir für schlappe 1900,- Euro das Rückflug!!-Ticket an. Dies sei der richtige Preis. Dazu wäre natürlich auch noch das Hinflug-Ticket gekommen. Ich bin sprachlos. So eine Unverschämtheit.",2023-01-06
my older mom n dad had flight  from ontario to scranton on april 11th 2023 but 1st flight from ontario to denver that was dealyed and next flight from there they missed it and airline give them only for denver to newark fight and make stupid excuse n really rude behavior with them and ewr to Scranton flight they don't give them .n they said they give u only u only 35$ back with there united account when u book agian with united u can used that 30$ really sucks.never book with them it's really sucks check review before book or take much possible time between 2  connection flight! really bad  customer service.so disappointed.,2023-01-06
"United's dysfunctional partnership with Vistara Airlines.We had booked Business Class Award Travel for flights SEA-SFO-DEL-BOM using 93,500 miles.United failed to transfer our bags to the Air India flight in SFO even though there was 2 hour connecting time. To make matters worse, they did not send our bags to DEL on the next day's flight. Instead they sent the bags 2 days later via Chicago to Delhi, resulting in a 4 day delay of some bags and 6 days on another.We have received sincere apologies from UA, but such mistakes should not happen. Someone in SFO baggage department needs to be fired and replaced with a competent person.",2023-01-06
"UA wollte am 08.04.23 meinen Impfpass sehen für einen Flug von D nach USA. Den hatte ich nicht dabei - mein Fehler. Ich dachte nicht, dass die Airline ernsthaft meine Covid-Impfung von vor 1,5 bzw 2 Jahren sehen möchte, was LH letztes Jahr im Sommer nicht wollte. Dass das UA Personal in FFM das Thema kommentiert mit ""Tja, sie müssen halt auch die Emails lesen"", fand ich sehr unangebracht. Damit erschöpfte sich dann auch die Problemlösungskompetenz der nachlässig gekleideten Angestellten, die ohnehin schon keinen einladenden Eindruck gemacht haben. Ich bin mit sehr gutem Gefühl NICHT mit UA geflogen und werde dies auch nie wieder tun.",2023-01-06
"My wife and I flew to Cody Wyoming from jacksonville Florida in October 2022 to hunt wild game. All bags showed up except firearms. They didn’t deliver until the next day at noon. 20 days later we returned to jacksonville our home.  Same thing happened, all bags showed up except firearms for hunting. United was helpless trying to track our firearms, same thing happened to others on both flights. There is no excuse for this, I’ve flown Delta for 20 years on this same trip, no problems on delta’s flights. I never plan to fly United airlines again!!I should be reimbursed completely for our troubles no doubt. Do not fly United!!!!!!!!!!!!",2023-01-08
After My flight got delay I had to spend a night in Chicago and fly the following day. United offered no hotel or food though the delay was almost a full day (to the following day). My flight which I then was booked to didn’t have the same class available so they also downgraded my ticket. Later when I contacted them to get some of my money for food hotel and a premium economy ticket which I never got back they offered my a lousy 150$ voucher. My own expenses was beyond 400$ and they deny paying me back the premium economy ticket which they were unable to deliver. Worst airline ever - they are always delayed and really don’t care about their costumers..,2023-01-07
"They ""stole"" my hard earned miles. I made a reservation for my wife and son to join me on my trip to orlando. To buy 27000 miles they were asking $945! So I figure let me use my miles that I have which were 27111. The 2 tickets were $878.40 including taxes. So I figure these 2 tickets will be for free...Wrong! They only gave me $277.40 for my 27074 miles from my account. So you see the miles and the BS they sell you to use their credit card and get miles does not worth the same. Is just a scam as all of the mile programs from all airlines. Is better to get a credit card that gives you cash back instead of using this scams from the airlines. You have been warned!",2023-01-07
"Worse than spirit and frontier. They have a new and very sneaky policy which charges for normal carryons. Ended up running us $110 to check 1 bag and 2 regular carryons. Their employees were nice, but United-Corporate hung them out to dry. They were clearly burnt out and getting shredded by customers relentlessly over the companies nickel and diming behavior. The flight itself was also garbage. We will never be flying united again, and if you are reading this, we highly recommend you don’t either. I would rate it 0/5 if I could. Spirit and frontier are at least honest about how they treat their customers. Truly awful. I don’t normally leave reviews but this experience inspired me.",2023-01-07
"We have not even taken off yet and already our worst experience. For a change we thought we would book a direct UK to Newark instead of via London. Paid for family of 4 sitting together, last minute aircraft change pushed us to individual seats. Had to pay £600 online to take (last) new seats of 2 and 2. We are not being refunded apparently as we should have waited to do this at airport. The aircraft makes Ryan air look like business class. Old, dirty and extremely crammed. Including economy plus. Cannot believe we paid so much for crummy expensive flights and experince. 5 star prices for 1 star offering. Never again even if flights were free. On the plus side the cabin crew seem lovely.",2023-01-05
On April 22 after checking in for my flight I was trying to go through tsa and was told my id and name on boarding pass don't match. I was told to go back to united counter and have my pass changed. The manager told me I needed to call American express because I book through them. I was on the phone in the airport for two hours with American express who was on the phone the whole time with United. Neither could change my ticket. At this point I was frantic and went back to the counter and said I have to get home what can I do. The manager said I had to buy a whole new ticket by that time I had to purchase a later flight. Nothing worse then feeling like you are going to be stranded somewhere,2023-01-05
"If I could give zero stars, I would. This company has the worst customer service I have ever experienced. I payed for a flight, changed it, got a 'flight credit' for 2,500 USD. I needed to change a different flight du to an emergency and the fare difference was pretty much the same and some change (plus 90 USD). WELL, APPARENTLY TO USE THE CREDIT, THE FLIGHT DIFFERENCE NEEDS TO BE EXACT OR GREATER. They wouldn't make an exception for 90 USD  for me to use my credit. I spoke to a supervisor. No possibility, no nothing. SO I ate it and payed the additional fee. Absolute robbery. Companies like United deserve to lose all of their customer loyalty, we need better options that cater to customers.",2023-01-07
"After an 7+ hour layover all we've been offered is a $15 food voucher. I spent well over $100 on airport food and water while waiting. I kinda ask the addendant if they could comp water or Powerade and she told me to call customer service she was ""too busy"". I was in shock. Instead of giving realistic delay times so we could leave the airport, or book other flights... United slowly increased the delay hour by hour due to maintenance. I finally get on the plane to Maui for our 7+ hour flight and there are no screens nor free wifi. I paid extra for economy plus seating. Which has proven to be absolutely pointless unless you enjoy paying $$$ just to get off the plane faster.  Has United turned into frontier?",2023-01-04
"Flug wurde gestrichen ohne das ein grund angegeben wurde warum, am selben tag ging kein flug mehr zu meinen ziel ohrt,erst ueber naechsten tag,es wurde mir gesagt das ich noch mit American Airline fliegen koennte,wenn ich mit dem Taxi zum naechsten flughafen fahren wuerde kaemme ich an mein ziel Ohr an ,die fahrt muste ich aus eigener tasche bezahlen hat mich 70 Euro gekostet damit ich endlich nach hause gekommen bin,das war nicht das erste mal gewesen,letztes Jahr wurde auch mein flug gestrichen must ich im flughafen uebernachten  ich bin sehr enteucht mit United Airline ich werde nie mehr mit diese Airline fliegen,obwohl die Airline steuerzahler geld bekommen haben,tuen sie uns so behandel was eine schande United",2023-01-02
"UnprofessionalThey caused 13h+!!!! hours delay to my parent's arrival (who are in their 60s, travelled for the 1st time and donn't speak english). It was very stressfull and frustrating. I did not sleep that night trying to help them through out allthese issues, talking to agents and translating.  I talked to the agent on the phone and he kept blaming the previous airline my parent used for the trip from Europe. He refused to give me his badge number so I can't put any complaint against him. So disapponinted with them. I don't wantanyboday to experience this, so If you 're flying your parents with united I recommend NOT to do that. Initial flight: UA3631They moved them to these flights with additional layover: UA1176, UA 586",2023-01-08
"I cant complain enough about my experience with United, it has been an on going nightmare with this company. I have had to navigate (unfortunately) 3 separate flights with them. No matter who I talk to, manager or not, they do not follow through on their jobs. They have repeatedly messed up my flights/ credits/ cant take my forms of payment- and I have LITERALLY spent 7 hours on the phone with them the past 2 weeks. THATS ALOT OF TIME!!! I am appalled and will avoid them at all costs in the future. I have currently been on hold (for the uncountable time) for over an hour waiting for them to figure out how to accept ANY of my credit or debit cards that will not go through. I hate united airlines and I don't use that word often",2023-01-07
"The truth...I booked a premium economy seat, to the USA because it was cheaper than other airlines like BA, Virgin etc...the booking was made through Lufthansa airlines who partner up with United Airlines.Pro'sNone! Con'sThe whole plane looked like it was going to fall apart. Loose exit signs.Loose panels on seats. Broken food tray and TV screen arms. The seats and compartments were dirty.There were empty packaging and tissues in compartments. The food tray was the dirty. The toilets were dirty too. The food options on the phone app are impossible to access and impossible to change. The planes need a good deep clean or need a full refurbishment.The meals were tasteless and the tea was bitter. The fruit looked dried. The bread was rock hard.",2023-01-04
"I have been a Premier 1K member on United Airlines for many years (saying this because it shows that I have been a long-standing, loyal customer) and am ready to throw in the towel and move on. Of my last 4 flights, all 4 have been delayed getting me to my destination more than 12 hours after the scheduled arrival or canceled outright. It is impossible to contact customer service - a hold time in excess of an hour is not customer service - or to get accurate information at the euphemistically named ""help desks"" at the airport. Fundamentally, United is not a functioning airline and I do need a functioning airline. Oh, and the ""compensation"" for these disrupted travel plans has been beyond a joke - definitely not conforming to United's ""policies"".",2023-01-05
"If I could drop zero stars, I would. Customer service people have zero customer service skills, they are rude, the management is even more rude than the CS, they will change flight times on you with no notification and then blame you for not knowing. They will admittedly send flights out early without all passengers to make everyone else happy because they would prefer to deal with a single unhappy customer if it makes everyone else happy on the flight. I' supposed to be in California right now holding my son and instead I will be sitting in this dump all night long until he's in bed. Why? So united Airlines can make a plane full of people happy at my expense.Do not fly with this airline, do not fly with this airline, DO NOT FLY WITH THIS AIRLINE!",2023-01-03
"Absolutely terrible customer service. Trying to get compensation for a 5 hour flight delay, 4th time trying to contact. Each time told something different. Doesn't look like they will be offering any compensation for the delay.What is most concerning is the breaches of data protection as my past trip details have been taken off my account (after my trip) and added onto someone else's account to which I do now know the person ans cannot access my previous flight details. My flight details aren't on United's system anymore, they think I was on a flight a whole year before I was to a completely different destination. VERY CONCERNED about their data protection and my details being associated with someone else's flights instead. This needs to be investigated",2023-01-05
"I have just been completely extorted by United Airlines. My name is Jonathan, but I booked my flight ticket under Jon, and now they're charging me approx. 50% of the entire ticket price just to re-book and change the name. Anybody in their right mind can see that Jon is a derivative of Jonathan and this is a very simple administrative error. How on earth they can charge this much extra (almost an additional £350) and still sleep at night is beyond me.The phone operative I've been speaking to has insisted there is no other option. I fully intend never to fly with United Airlines again. Meanwhile, I'm enormously disappointed with Lufthansa to have partnered with such a corrupt entity as United Airlines seem to be.No wonder their ratings are so low on here.This should be illegal.",2023-01-07
"Never before and never again!!Never ….and I mean never….in booking literally hundreds of flights for dozens of people over 15 years have I ever been denied a standard carry on! Couldn’t get a boarding pass until I paid $35 each and checked the carry on bags! The best any United rep had to say is I should have read the fine print. No waiver. No recourse. Pay or miss your flight. I’m a very even keeled guy, and respectful of service personnel….,but I’ve not been that upset in a looong time.Insult to injury, they asked multiple time for volunteers to check bags free at the gate 😡Definitely get the top-down-corporate-vibe from employees they could care less about your business….there’s another sucker in line right behind you. So, enjoy your $140 GOTCHA fee (family of 4) because I will NEVER fly United again.",2023-01-06
"First class was a fraud. Dirty plane that was delayed by over 6 hours( not their fault; bad weather) . Waited for over 1.5 hours on the plane in bitterly cold weather (-18 degrees)with no blankets, warm drinks or information.Plane was stack on the tarmac for apparent 'repairs'.Asked for a blanket because the open door was letting cold air into the plane and was told they had no blanket or pillow ( in first class) because it was an 'internal ' flight! Asked for a coffe and was told to wait until we were airborne ( after 6 hours' delay)! No snacks or drinks when held on plane with no idea when we would be taking off. What a FRAUD United first class  is! Third world airlines would do a far much better job than this! Emirates or Qatar would clean the floor with United! United is a fraudulent joke. Avoid avoid avoid united",2023-01-07
"Summary – booked direct Unitemare Airlines from Sydney, Australia, to Sao Paolo, Brazil, via the USA (San Francisco and Chicago). Six flights in total, as part of our travel from Brisbane, Queensland, to Salvador, Bahia. One flight delayed due to aircraft mechanical issues, one cancelled due to mechanical issues, one delayed due to airbridge mechanical issue, two flights in Australia and Brazil with other airlines missed and rental car booking in Brazil forfeited due to Unitemare Airlines issues. OVER 72 HOURS OF TRAVEL FROM HELL, EACH WAY FROM SYDNEY (AUSTRALIA) TO SAO PAOLO (BRAZIL). OF TEN FLIGHTS IN TOTAL (FROM BRISBANE, AUSTRALIA, TO SALVADOR, BRAZIL) WITH VARIOUS AIRLINES, SIX FLIGHTS WERE MISSED DUE TO UNITEMARE AIRLINES ISSUES (A 60% FAILURE RATE) with NO COMPENSATION available at all from Unitemare Airlines for any of it.",2023-01-06
"Horrible! Flight from chicago to frankfurt germany delayed 3 hours. This had a cascading effect and everything downhill from there, causing missed flights and etc. we never reached our destination city in Turkey. Towards the end we missed yet another flight and being so stressed and jet lagged and being in middle of the night we threw up our hands and gave up. We were afraid what more would go wrong in a foreign country and gave up. This is not the way customers should be made to feel! We rescheduled our entire itinerary to be in the city we ended up in, a city we never planned to be in. We had to give up our deposits for the other place. It was a nightmare which started by this one horrible flight. When will the airlines be held accountable to run on time?? Besides this, other stuff was fine so 2 stars instead of 1 but it was bad. Epic bad.",2023-01-05
